"","county_labels","date","AQI","lead","co","so2","no2","o3","pm10","pm25","time"
"922","Imperial",2018-10-01,33,0.015,0.391667,0.697826,9.9066205,0.021765,32,533,58
"923","Imperial",2018-11-01,57,0.016,0.6479165,0.85,17.297826,0.0176765,54,3062.2,59
"924","Imperial",2018-12-01,43.5,0.014,0.479167,0.5651085,11.043478,0.013118,12,1160.1,60
"925","Imperial",2019-01-01,38,0.013,0.458333,0.613636,11.3630435,0.019471,12,1152.2,61
"926","Imperial",2019-02-01,34,0.012,0.3375,0.495652,6.921739,0.031353,8,303.7,62
"927","Imperial",2019-03-01,38,0.016,0.3822915,0.46087,7.6152175,0.032588,10,396.6,63
"928","Imperial",2019-04-01,37,0.012,0.329167,0.473419,5.395652,0.032294,16,628.6,64
"929","Imperial",2019-05-01,35,0.012,0.283333,0.430435,3.7801385,0.032118,16,549.8,65
"930","Imperial",2019-06-01,31,0.012,0.3,0.465217,4.511067,0.027353,21,706.1,66
"931","Imperial",2019-07-01,30,0.012,0.3,0.409091,4.017391,0.0239115,23,769.6,67
"932","Imperial",2019-08-01,30,0.015,0.329167,0.368182,4.627536,0.026,25,728.7,68
"933","Imperial",2019-09-01,31,0.016,0.3072915,0.390909,5.4086955,0.025706,22,514.4,69
"934","Imperial",2019-10-01,36,0.019,0.408333,0.6578065,11.2,0.029,39,876.2,70
"935","Imperial",2019-11-01,52.5,0.014,0.470833,0.756522,13.082609,0.024353,39,1143.1,71
"936","Imperial",2019-12-01,33,0.012,0.41875,0.513636,9.9891305,0.0186765,9,852.6,72
"937","Inyo",2014-01-01,61,0.05,0.616667,0.6477275,19.573913,0.014,33,755.55,1
"938","Inyo",2014-02-01,28,0.052,0.4125,0.395455,10.8152175,0.020412,13,253.6,2
"939","Inyo",2014-03-01,35,0.0655,0.3875,0.577273,8.5369565,0.028118,15,338.7,3
"940","Inyo",2014-04-01,41,0.036,0.341667,0.691008,6.5,0.034882,19,343,4
"941","Inyo",2014-05-01,38,0.03,0.3,0.75,4.4328065,0.034294,22,360.2,5
"942","Inyo",2014-06-01,35,0.023,0.275,0.734091,4.590909,0.028118,25,348.1,6
"943","Inyo",2014-07-01,28.5,0.021,0.3,0.668182,4.76087,0.023853,21,242.8,7
"944","Inyo",2014-08-01,31,0.021,0.3,0.4022725,4.689229,0.025706,22,267,8
"945","Inyo",2014-09-01,34,0.021,0.354167,0.6,5.973913,0.028176,27.5,303.6,9
"946","Inyo",2014-10-01,35,0.017,0.404167,0.7301945,9.7152175,0.026251,29,271.5,10
"947","Inyo",2014-11-01,45,0.019,0.508333,0.635474,12.247826,0.017118,18,440.6,11
"948","Inyo",2014-12-01,33,0.0235,0.441667,0.413636,10.654348,0.0166175,11,425,12
"949","Inyo",2015-01-01,71,0.024,0.6270835,0.919048,17.145652,0.0087355,19,662.3,13
"950","Inyo",2015-02-01,44,0.018,0.470833,0.704762,11.3543475,0.019235,19.5,315.3,14
"951","Inyo",2015-03-01,35,0.016,0.404167,0.769048,10.717391,0.027235,16,276.6,15
"952","Inyo",2015-04-01,42,0.0175,0.304167,0.645455,5.7195655,0.036353,18,245.9,16
"953","Inyo",2015-05-01,38,0.014,0.3,0.4553975,3.4021735,0.036588,17,251.3,17
"954","Inyo",2015-06-01,34,0.018,0.3075,0.5,4.9913045,0.030059,21.5,297.7,18
"955","Inyo",2015-07-01,29,0.019,0.3,0.502273,3.6956525,0.024529,18.5,192,19
"956","Inyo",2015-08-01,34,0.017,0.333333,0.5373375,4.1434785,0.027059,27,312.6,20
"957","Inyo",2015-09-01,35,0.0195,0.345833,0.7,7.578261,0.028353,35,270.2,21
"958","Inyo",2015-10-01,34,0.019,0.425,0.7477275,10.008696,0.026176,34,281.4,22
"959","Inyo",2015-11-01,42,0.0195,0.504167,0.8710475,13.486957,0.016176,13.5,266.2,23
"960","Inyo",2015-12-01,43,0.025,0.4895835,0.85,13.256522,0.015882,18,291.7,24
"961","Inyo",2016-01-01,33,0.017,0.433333,0.722727,10.147826,0.018824,11,287.3,25
"962","Inyo",2016-02-01,38,0.0275,0.45,1,12.526087,0.02,13,344.4,26
"963","Inyo",2016-03-01,32,0.019,0.333333,0.736364,6.926087,0.027176,13,214.4,27
"964","Inyo",2016-04-01,39,0.0175,0.279167,0.9304345,5.197826,0.034118,17,267.4,28
"965","Inyo",2016-05-01,33,0.014,0.2375,0.795652,4.326087,0.030706,18,306.2,29
"966","Inyo",2016-06-01,35,0.015,0.258333,0.9,4.731818,0.030118,24,297.3,30
"967","Inyo",2016-07-01,30.5,0.013,0.270833,0.7666005,4.173913,0.0244415,25,322.9,31
"968","Inyo",2016-08-01,33,0.014,0.270833,0.704545,4.447368,0.025941,27,302.6,32
"969","Inyo",2016-09-01,40,0.017,0.320833,0.809091,6.217391,0.028706,35,289.3,33
"970","Inyo",2016-10-01,32,0.015,0.3375,0.8,7.666667,0.025588,20,208.2,34
"971","Inyo",2016-11-01,37,0.017,0.454167,0.975,10.9782605,0.017882,14,320.2,35
"972","Inyo",2016-12-01,44,0.013,0.495833,1.0863635,13.6717395,0.015118,11,422.4,36
"973","Inyo",2017-01-01,30,0.013,0.433333,0.968182,11.180435,0.020882,8,336.4,37
"974","Inyo",2017-02-01,32,0.01975,0.3479165,0.890909,8.304348,0.027529,8,208.05,38
"975","Inyo",2017-03-01,35,0.0175,0.383333,0.908696,8.1847825,0.027412,12,222.9,39
"976","Inyo",2017-04-01,40,0.01475,0.320833,0.591304,6.004348,0.035,13,219.45,40
"977","Inyo",2017-05-01,35,0.013,0.283333,0.5318185,4.182609,0.031647,21,269.85,41
"978","Inyo",2017-06-01,31,0.0145,0.266667,0.486364,4.356522,0.025706,23,266.45,42
"979","Inyo",2017-07-01,37,0.013,0.2770835,0.5704545,5.03913,0.025059,27,322.8,43
"980","Inyo",2017-08-01,47,0.01375,0.3,0.554545,4.943478,0.026824,33,396.05,44
"981","Inyo",2017-09-01,41,0.0155,0.383333,0.656522,6.76087,0.028706,33,428.65,45
"982","Inyo",2017-10-01,51,0.012,0.505655,0.831818,12.1652175,0.0269705,55,565.45,46
"983","Inyo",2017-11-01,34,0.0145,0.445833,0.7,11.4152175,0.0186765,15,337.8,47
"984","Inyo",2017-12-01,64,0.0145,0.63125,0.981818,18.573617,0.0124415,31,612.85,48
"985","Inyo",2018-01-01,51,0.016,0.466667,0.813636,12.697826,0.012765,12.5,1922.4,49
"986","Inyo",2018-02-01,37,0.016,0.420833,0.886858,12.217391,0.024118,14,1240.6,50
"987","Inyo",2018-03-01,35,0.013,0.379167,0.538158,9.095652,0.027706,8,857.55,51
"988","Inyo",2018-04-01,39,0.012,0.3,0.382115,6.3608695,0.034235,15,933,52
"989","Inyo",2018-05-01,34,0.0125,0.254167,0.286364,3.917391,0.032118,20,711.2,53
"990","Inyo",2018-06-01,40,0.015,0.2479165,0.6466405,4.593478,0.029824,23.5,1053.9,54
"991","Inyo",2018-07-01,34,0.017,0.275,0.95,4.591304,0.02575,27,875,55
"992","Inyo",2018-08-01,53,0.019,0.304167,0.495652,5.134783,0.029,37.5,1532.4,56
"993","Inyo",2018-09-01,42,0.014,0.3,0.7045455,6.378261,0.027529,35.5,1109.4,57
"994","Inyo",2018-10-01,33,0.015,0.370833,0.697826,9.9066205,0.023824,32,533,58
"995","Inyo",2018-11-01,55,0.016,0.636607,0.85,17.297826,0.017647,54,5014.8,59
"996","Inyo",2018-12-01,40,0.014,0.458333,0.5651085,11.043478,0.013588,12,1442.6,60
"997","Inyo",2019-01-01,38,0.013,0.421875,0.613636,11.7391305,0.017882,12,345,61
"998","Inyo",2019-02-01,34,0.012,0.3229165,0.495652,7.1597825,0.03,8,165,62
"999","Inyo",2019-03-01,38,0.016,0.35,0.46087,8.0137125,0.031706,10,224.8,63
"1000","Inyo",2019-04-01,37,0.012,0.3,0.473419,5.573913,0.0322645,16,306.3,64
"1001","Inyo",2019-05-01,36,0.012,0.229167,0.430435,3.7347825,0.0324415,16,267.8,65
"1002","Inyo",2019-06-01,32,0.012,0.241667,0.465217,4.5869565,0.027529,21.5,307.2,66
"1003","Inyo",2019-07-01,30,0.012,0.2375,0.409091,3.921739,0.024471,24,301,67
"1004","Inyo",2019-08-01,31,0.015,0.3,0.368182,4.594203,0.026647,26,255.4,68
"1005","Inyo",2019-09-01,31,0.016,0.3,0.390909,5.582609,0.0256765,22,265.9,69
"1006","Inyo",2019-10-01,39,0.019,0.4,0.6578065,11.4,0.027556,42,361.5,70
"1007","Inyo",2019-11-01,52.5,0.014,0.470833,0.756522,13.443478,0.0233825,42.5,484.8,71
"1008","Inyo",2019-12-01,33,0.012,0.408333,0.513636,10.0847825,0.016765,10,314.7,72
"1009","Kern",2014-01-01,63,0.05,0.6104165,0.628571,19.8475705,0.013824,36,901.95,1
"1010","Kern",2014-02-01,27.5,0.052,0.4,0.373419,11.16087,0.020353,14,335.45,2
"1011","Kern",2014-03-01,34,0.0655,0.379167,0.582609,9.095652,0.0279705,16,396.5,3
"1012","Kern",2014-04-01,41,0.036,0.341667,0.673913,6.66087,0.034588,20,427.75,4
"1013","Kern",2014-05-01,38,0.03,0.3,0.695455,4.826087,0.034059,24,407.95,5
"1014","Kern",2014-06-01,36,0.023,0.270833,0.6045455,4.869565,0.028,26,446.75,6
"1015","Kern",2014-07-01,29,0.021,0.283333,0.6207385,4.873913,0.023765,21,346.85,7
"1016","Kern",2014-08-01,31,0.021,0.295833,0.377273,4.804348,0.025588,24,388.3,8
"1017","Kern",2014-09-01,34,0.021,0.329167,0.577273,6.126087,0.028,29,464.95,9
"1018","Kern",2014-10-01,34,0.017,0.391667,0.722727,10.386957,0.0260295,30,331.25,10
"1019","Kern",2014-11-01,49,0.019,0.491667,0.6453415,12.7159095,0.017059,20,762.3,11
"1020","Kern",2014-12-01,38,0.0235,0.433333,0.413636,10.959091,0.016588,11,617.2,12
"1021","Kern",2015-01-01,74,0.024,0.616667,0.933333,16.956522,0.0087355,19,1370.5,13
"1022","Kern",2015-02-01,47,0.018,0.458333,0.693182,11.026087,0.019235,19.5,675.35,14
"1023","Kern",2015-03-01,35,0.016,0.395833,0.766667,10.408696,0.027235,16,574.85,15
"1024","Kern",2015-04-01,42,0.0175,0.3,0.645455,5.736364,0.036353,18,510.1,16
"1025","Kern",2015-05-01,38,0.014,0.3,0.513636,3.652174,0.036588,17,546,17
"1026","Kern",2015-06-01,34,0.018,0.3,0.490476,5.1545455,0.030059,21.5,527.1,18
"1027","Kern",2015-07-01,29,0.019,0.3,0.509091,3.921739,0.024529,18.5,395.4,19
"1028","Kern",2015-08-01,36.5,0.017,0.320833,0.522727,4.569565,0.027059,27,741.9,20
"1029","Kern",2015-09-01,36,0.0195,0.333333,0.673913,7.876087,0.028353,35,694.2,21
"1030","Kern",2015-10-01,37,0.019,0.4125,0.722727,9.969565,0.026176,34,731.7,22
"1031","Kern",2015-11-01,47,0.0195,0.495833,0.85,12.921739,0.016176,13.5,898.7,23
"1032","Kern",2015-12-01,49,0.025,0.491667,0.838095,12.895652,0.015882,18,816.7,24
"1033","Kern",2016-01-01,38,0.017,0.4375,0.7,10.247826,0.018824,11,672,25
"1034","Kern",2016-02-01,40,0.0275,0.4625,0.9477275,12.034783,0.02,14,558.2,26
"1035","Kern",2016-03-01,32,0.019,0.35,0.672727,6.73913,0.027176,13,393.4,27
"1036","Kern",2016-04-01,39,0.0175,0.3104165,0.840909,5.095652,0.034118,17.5,447.1,28
"1037","Kern",2016-05-01,33,0.014,0.266667,0.752174,4.530435,0.030706,19,423.4,29
"1038","Kern",2016-06-01,35,0.015,0.2625,0.8,4.826087,0.030118,25,418.9,30
"1039","Kern",2016-07-01,30.5,0.013,0.270833,0.686364,4.343478,0.0244415,25,390.5,31
"1040","Kern",2016-08-01,33,0.014,0.2875,0.673913,4.7108695,0.025941,28,419.1,32
"1041","Kern",2016-09-01,40,0.017,0.341667,0.795455,6.108696,0.028706,36,350.9,33
"1042","Kern",2016-10-01,32,0.015,0.358333,0.777273,7.35,0.025588,20,479.6,34
"1043","Kern",2016-11-01,40,0.017,0.45,0.968182,10.4608695,0.017882,14,679.3,35
"1044","Kern",2016-12-01,52,0.013,0.5104165,1.0932805,13.26087,0.015118,12,860.9,36
"1045","Kern",2017-01-01,34,0.013,0.429167,0.986957,10.465217,0.020882,8,384,37
"1046","Kern",2017-02-01,32,0.01975,0.3930555,0.917391,7.82971,0.027529,8,244.15,38
"1047","Kern",2017-03-01,35,0.0175,0.38125,0.821396,8.009091,0.027412,12,290.9,39
"1048","Kern",2017-04-01,40,0.01475,0.325,0.409091,5.923913,0.035,13,275.75,40
"1049","Kern",2017-05-01,35,0.013,0.3,0.4185065,4.423913,0.031647,21,281.25,41
"1050","Kern",2017-06-01,31,0.0145,0.2875,0.2727275,4.478261,0.025706,23,310.25,42
"1051","Kern",2017-07-01,38,0.013,0.308333,0.381818,5.152174,0.025059,27,329.3,43
"1052","Kern",2017-08-01,48,0.01375,0.3125,0.481818,5.191304,0.026824,33,414.75,44
"1053","Kern",2017-09-01,42,0.0155,0.4,0.577273,6.791304,0.028706,33,470.05,45
"1054","Kern",2017-10-01,51,0.012,0.504167,0.790909,12.147826,0.0269705,55,849.15,46
"1055","Kern",2017-11-01,38,0.0145,0.45,0.6710475,11.4152175,0.0186765,15,367.95,47
"1056","Kern",2017-12-01,69,0.0145,0.633333,0.9333005,18.573617,0.0124415,31,697.7,48
"1057","Kern",2018-01-01,53,0.016,0.483333,0.704348,13.308696,0.012765,12.5,1234.3,49
"1058","Kern",2018-02-01,42,0.016,0.4270835,0.732609,12.565217,0.024118,14,865.1,50
"1059","Kern",2018-03-01,35,0.013,0.38125,0.495455,9.347826,0.027706,8,631.4,51
"1060","Kern",2018-04-01,39,0.012,0.320833,0.375593,6.6137445,0.034235,15,625.2,52
"1061","Kern",2018-05-01,34,0.0125,0.283333,0.268182,4.2,0.032118,20,546,53
"1062","Kern",2018-06-01,40,0.015,0.283333,0.506818,5.175593,0.029824,23.5,845.4,54
"1063","Kern",2018-07-01,35,0.017,0.3,0.582609,4.8847825,0.02575,27,814.4,55
"1064","Kern",2018-08-01,54,0.019,0.34375,0.4709485,5.682609,0.029,37.5,805.8,56
"1065","Kern",2018-09-01,42,0.014,0.3145835,0.637747,6.9130435,0.027529,35.5,442.8,57
"1066","Kern",2018-10-01,35,0.015,0.3875,0.734783,10.491304,0.023824,32,368.4,58
"1067","Kern",2018-11-01,58.5,0.016,0.6375,0.8369565,17.569565,0.017647,54,2405.6,59
"1068","Kern",2018-12-01,45.5,0.014,0.475,0.547619,11.704348,0.013588,12,486.8,60
"1069","Kern",2019-01-01,40,0.013,0.45,0.5630435,11.769565,0.017882,12,326,61
"1070","Kern",2019-02-01,34,0.012,0.3375,0.421739,7.1891305,0.03,8,146.45,62
"1071","Kern",2019-03-01,38,0.016,0.375595,0.447826,8.047826,0.031706,10,203.85,63
"1072","Kern",2019-04-01,37,0.012,0.308333,0.4511855,5.643478,0.0322645,16,271.05,64
"1073","Kern",2019-05-01,36,0.012,0.270833,0.417391,3.817391,0.0324415,16,235.65,65
"1074","Kern",2019-06-01,32,0.012,0.3,0.45,4.8304345,0.027529,21.5,295.2,66
"1075","Kern",2019-07-01,30,0.012,0.283333,0.4,4.041991,0.024471,24,282.85,67
"1076","Kern",2019-08-01,31,0.015,0.3,0.426087,4.821739,0.026647,26,232,68
"1077","Kern",2019-09-01,31,0.016,0.3,0.4,5.608696,0.0256765,22,226.75,69
"1078","Kern",2019-10-01,39,0.019,0.404167,0.682609,11.367391,0.027556,42,330.1,70
"1079","Kern",2019-11-01,53,0.014,0.466667,0.762154,13.443478,0.0233825,42.5,479.25,71
"1080","Kern",2019-12-01,31,0.012,0.408333,0.513636,10.121739,0.016765,10,276.55,72
"1081","Kings",2014-01-01,60,0.05,0.616667,0.686364,21.3152175,0.013824,36,653.85,1
"1082","Kings",2014-02-01,27,0.052,0.4125,0.427273,11.5108695,0.020176,14,273.8,2
"1083","Kings",2014-03-01,34,0.0655,0.3875,0.604348,9.468182,0.027471,16,321.2,3
"1084","Kings",2014-04-01,40,0.036,0.341667,0.678261,6.877778,0.034176,20,343,4
"1085","Kings",2014-05-01,37,0.03,0.3,0.695455,4.969565,0.033706,24,348,5
"1086","Kings",2014-06-01,35,0.023,0.275,0.631818,5.1,0.0274415,26,348.1,6
"1087","Kings",2014-07-01,27,0.021,0.3,0.640909,4.980435,0.022824,21,239.2,7
"1088","Kings",2014-08-01,30,0.021,0.3,0.383658,5.081818,0.024941,24,267,8
"1089","Kings",2014-09-01,34,0.021,0.354167,0.575,6.241304,0.0273825,29,296,9
"1090","Kings",2014-10-01,34,0.017,0.404167,0.731818,10.847826,0.025824,30,264.1,10
"1091","Kings",2014-11-01,44,0.019,0.508333,0.672727,13.251087,0.017,20,437.5,11
"1092","Kings",2014-12-01,34,0.0235,0.441667,0.4348485,11.234783,0.016353,11,379.5,12
"1093","Kings",2015-01-01,70,0.024,0.6270835,0.911111,17.228261,0.0085,19,662.3,13
"1094","Kings",2015-02-01,44,0.018,0.470833,0.704545,11.2326085,0.019235,19.5,315.3,14
"1095","Kings",2015-03-01,35,0.016,0.404167,0.786364,10.230435,0.0267945,16,288.3,15
"1096","Kings",2015-04-01,42,0.0175,0.304167,0.6688735,6.004348,0.035853,18,240,16
"1097","Kings",2015-05-01,37,0.014,0.3,0.463636,3.704348,0.036235,17,238.5,17
"1098","Kings",2015-06-01,33,0.018,0.3075,0.4866605,5.1847825,0.029176,21.5,271.3,18
"1099","Kings",2015-07-01,27,0.019,0.3,0.490909,3.919565,0.024118,18.5,192,19
"1100","Kings",2015-08-01,34,0.017,0.333333,0.542857,4.602174,0.026647,27,312.6,20
"1101","Kings",2015-09-01,34,0.0195,0.345833,0.7,8.234783,0.027941,35,217.8,21
"1102","Kings",2015-10-01,33,0.019,0.425,0.763636,10.128261,0.0255585,34,257.7,22
"1103","Kings",2015-11-01,41,0.0195,0.504167,0.8650435,13.4891305,0.016235,13.5,251.2,23
"1104","Kings",2015-12-01,42,0.025,0.4895835,0.86087,13.3577075,0.015706,18,291.7,24
"1105","Kings",2016-01-01,32.5,0.017,0.429167,0.695455,11.056522,0.018706,11,276.6,25
"1106","Kings",2016-02-01,38,0.0275,0.4479165,0.945455,13.013043,0.0195585,14,334.7,26
"1107","Kings",2016-03-01,32,0.019,0.340909,0.672727,7.208696,0.027,13,194.9,27
"1108","Kings",2016-04-01,39,0.0175,0.28125,0.8295455,5.819565,0.034235,17.5,257.2,28
"1109","Kings",2016-05-01,33,0.014,0.266667,0.759091,4.830435,0.030588,19,297.5,29
"1110","Kings",2016-06-01,34,0.015,0.2625,0.8522725,5.0913045,0.029471,25,279.8,30
"1111","Kings",2016-07-01,29,0.013,0.2625,0.727273,4.4577075,0.023412,25,268.1,31
"1112","Kings",2016-08-01,30,0.014,0.275,0.693182,4.817391,0.024882,28,294.8,32
"1113","Kings",2016-09-01,40,0.017,0.329167,0.759091,6.717391,0.027941,36,286.4,33
"1114","Kings",2016-10-01,32,0.015,0.3375,0.745455,7.991304,0.025412,20,206.8,34
"1115","Kings",2016-11-01,35,0.017,0.4479165,0.934091,11.519565,0.017412,14,296.2,35
"1116","Kings",2016-12-01,44,0.013,0.483333,1.045455,13.95,0.014941,12,327.1,36
"1117","Kings",2017-01-01,32,0.013,0.41875,0.95,11.5086955,0.020882,8,336.4,37
"1118","Kings",2017-02-01,32,0.01975,0.365942,0.854545,8.66087,0.0273825,8,208.05,38
"1119","Kings",2017-03-01,34.5,0.0175,0.370833,0.875593,8.565217,0.027294,13,222.9,39
"1120","Kings",2017-04-01,40,0.01475,0.320833,0.518182,6.252174,0.0350905,13,219.45,40
"1121","Kings",2017-05-01,35,0.013,0.283333,0.468182,4.610598,0.031471,19,269.85,41
"1122","Kings",2017-06-01,30,0.0145,0.270833,0.430435,4.621739,0.025353,21,266.45,42
"1123","Kings",2017-07-01,37,0.013,0.3,0.518182,5.359091,0.024412,26,322.8,43
"1124","Kings",2017-08-01,47,0.01375,0.308333,0.536364,5.4391305,0.026,33,396.05,44
"1125","Kings",2017-09-01,41,0.0155,0.383333,0.595455,7.134783,0.028235,31,428.65,45
"1126","Kings",2017-10-01,46,0.012,0.5,0.790909,12.847826,0.026882,43,565.45,46
"1127","Kings",2017-11-01,35,0.0145,0.4375,0.681818,12.11087,0.018882,14,337.8,47
"1128","Kings",2017-12-01,64,0.0145,0.625,0.95,19.228261,0.012588,26,612.85,48
"1129","Kings",2018-01-01,51,0.016,0.466667,0.795455,13.017391,0.012588,11,433.1,49
"1130","Kings",2018-02-01,37,0.016,0.420833,0.845455,12.330435,0.024118,13.5,240.4,50
"1131","Kings",2018-03-01,35,0.013,0.379167,0.469565,9.15,0.027471,8,207.9,51
"1132","Kings",2018-04-01,39,0.012,0.3,0.3496895,6.493478,0.0338825,14,277,52
"1133","Kings",2018-05-01,34,0.0125,0.254167,0.263636,4.130435,0.032,19.5,276.15,53
"1134","Kings",2018-06-01,40,0.015,0.2479165,0.513961,4.673913,0.0294415,23.5,324.1,54
"1135","Kings",2018-07-01,34,0.017,0.275,0.617391,4.6956525,0.0250295,27,254.95,55
"1136","Kings",2018-08-01,53,0.019,0.304167,0.454545,5.386858,0.027882,37,455.65,56
"1137","Kings",2018-09-01,42,0.014,0.3,0.622233,6.522233,0.026941,34,371.45,57
"1138","Kings",2018-10-01,33,0.015,0.370833,0.66087,9.908696,0.0233825,31,264.25,58
"1139","Kings",2018-11-01,55,0.016,0.636607,0.814643,17.0086955,0.017706,46,1267.25,59
"1140","Kings",2018-12-01,40,0.014,0.458333,0.547826,11.4391305,0.0137945,10,305.15,60
"1141","Kings",2019-01-01,37,0.013,0.4479165,0.578261,12.045761,0.017882,12,301.05,61
"1142","Kings",2019-02-01,34,0.012,0.3354165,0.472727,7.4391305,0.030176,8,124.3,62
"1143","Kings",2019-03-01,38,0.016,0.379167,0.430435,8.2934785,0.031824,10,173.4,63
"1144","Kings",2019-04-01,37,0.012,0.308333,0.426087,5.8383115,0.032294,16,236.6,64
"1145","Kings",2019-05-01,35,0.012,0.266667,0.368182,4.108696,0.032176,16,206.7,65
"1146","Kings",2019-06-01,31,0.012,0.279167,0.422727,5.013043,0.027353,21,264.2,66
"1147","Kings",2019-07-01,30,0.012,0.283333,0.386957,4.382609,0.024176,24,255.05,67
"1148","Kings",2019-08-01,31,0.015,0.329167,0.330435,5.0637685,0.026412,25,211.5,68
"1149","Kings",2019-09-01,31,0.016,0.3020835,0.334783,5.7358125,0.025588,22,187.1,69
"1150","Kings",2019-10-01,36,0.019,0.408333,0.609524,12.186957,0.027588,39,267.6,70
"1151","Kings",2019-11-01,48,0.014,0.470833,0.7221345,13.871429,0.023118,40.5,359.15,71
"1152","Kings",2019-12-01,29,0.012,0.41875,0.480435,10.5565215,0.017,9,220.85,72
"1153","Lake",2014-01-01,60,0.05,0.6,0.704348,19.934783,0.014059,31,653.85,1
"1154","Lake",2014-02-01,28,0.052,0.39375,0.445455,11.096245,0.020235,13,273.8,2
"1155","Lake",2014-03-01,34,0.0655,0.375,0.622727,8.791304,0.027706,15,321.2,3
"1156","Lake",2014-04-01,40,0.036,0.3375,0.686364,6.6021735,0.0345585,15,343,4
"1157","Lake",2014-05-01,38,0.03,0.3,0.726087,4.721739,0.0337945,19,348,5
"1158","Lake",2014-06-01,36,0.023,0.270833,0.763636,4.794737,0.027706,21,348.1,6
"1159","Lake",2014-07-01,27,0.021,0.2875,0.659091,4.743478,0.022941,19,239.2,7
"1160","Lake",2014-08-01,30,0.021,0.2875,0.404545,4.7369565,0.0251595,20,267,8
"1161","Lake",2014-09-01,34,0.021,0.329167,0.586364,6.071146,0.0275585,22,296,9
"1162","Lake",2014-10-01,34,0.017,0.391667,0.731818,10.369565,0.026059,23,264.1,10
"1163","Lake",2014-11-01,44,0.019,0.483333,0.6772725,12.6781625,0.017118,17,437.5,11
"1164","Lake",2014-12-01,34,0.0235,0.425,0.454545,10.973024,0.016588,11,379.5,12
"1165","Lake",2015-01-01,70,0.024,0.6,0.963636,16.865217,0.008824,18,662.3,13
"1166","Lake",2015-02-01,44,0.018,0.457738,0.75303,11.028261,0.019235,17,315.3,14
"1167","Lake",2015-03-01,35,0.016,0.395833,0.790909,10.052632,0.027,15,276.6,15
"1168","Lake",2015-04-01,42,0.0175,0.3,0.704762,5.8669565,0.0362645,17.5,240,16
"1169","Lake",2015-05-01,38,0.014,0.3,0.563636,3.654348,0.036412,17,238.5,17
"1170","Lake",2015-06-01,33,0.018,0.3,0.561905,5.1173915,0.029588,22,271.3,18
"1171","Lake",2015-07-01,27,0.019,0.3,0.540909,3.869565,0.024176,18,192,19
"1172","Lake",2015-08-01,34,0.017,0.329167,0.547826,4.569565,0.026706,27,312.6,20
"1173","Lake",2015-09-01,34,0.0195,0.3375,0.75,8.130435,0.028235,34,217.8,21
"1174","Lake",2015-10-01,33,0.019,0.41875,0.777273,10.008696,0.0257945,33,257.7,22
"1175","Lake",2015-11-01,41,0.0195,0.491667,0.9067195,12.978261,0.016294,12,251.2,23
"1176","Lake",2015-12-01,42,0.025,0.4875,0.882609,12.969565,0.015824,18,291.7,24
"1177","Lake",2016-01-01,32,0.017,0.4375,0.73913,10.4673915,0.018588,11,276.6,25
"1178","Lake",2016-02-01,38,0.0275,0.454167,1.002174,12.373913,0.019765,17.5,334.7,26
"1179","Lake",2016-03-01,32,0.019,0.3375,0.745455,6.873913,0.0270295,12,194.9,27
"1180","Lake",2016-04-01,39,0.0175,0.3,0.945455,5.35,0.034294,13,257.2,28
"1181","Lake",2016-05-01,33,0.014,0.245455,0.795652,4.604348,0.030706,12,297.5,29
"1182","Lake",2016-06-01,34,0.015,0.258333,0.918182,4.934783,0.029529,18,279.8,30
"1183","Lake",2016-07-01,29,0.013,0.2625,0.778261,4.404348,0.023588,19,268.1,31
"1184","Lake",2016-08-01,31,0.014,0.275,0.717647,4.7847825,0.025176,22,294.8,32
"1185","Lake",2016-09-01,40,0.017,0.329167,0.822727,6.456522,0.028147,28,286.4,33
"1186","Lake",2016-10-01,32,0.015,0.3533995,0.813636,7.602174,0.0256175,15,206.8,34
"1187","Lake",2016-11-01,35,0.017,0.445833,1.004545,10.8456525,0.017824,14,296.2,35
"1188","Lake",2016-12-01,43,0.013,0.5,1.131818,13.282609,0.015176,12,327.1,36
"1189","Lake",2017-01-01,30.5,0.013,0.429167,1,10.7065215,0.021,8,336.4,37
